step,actic loss,critic loss,average distance,time
11220,-0.0871,0.1438,3.1373,0min0sec
11230,-0.0871,0.1437,3.1371,0min0sec
11240,-0.0870,0.1436,3.1369,0min0sec
11250,-0.0869,0.1434,3.1367,0min0sec
11260,-0.0869,0.1433,3.1365,0min0sec
11270,-0.0868,0.1432,3.1363,0min0sec
11280,-0.0867,0.1431,3.1361,0min0sec
11290,-0.0867,0.1430,3.1360,0min0sec
11300,-0.0866,0.1429,3.1358,0min0sec
11310,-0.0865,0.1428,3.1356,0min0sec
11320,-0.0865,0.1427,3.1354,0min0sec
11330,-0.0864,0.1425,3.1352,0min0sec
11340,-0.0864,0.1424,3.1350,0min0sec
11350,-0.0863,0.1423,3.1348,0min0sec
11360,-0.0862,0.1422,3.1347,0min0sec
11370,-0.0862,0.1421,3.1345,0min0sec
11380,-0.0861,0.1420,3.1343,0min0sec
11390,-0.0860,0.1419,3.1341,0min0sec
11400,-0.0860,0.1418,3.1339,0min0sec
11410,-0.0859,0.1416,3.1337,0min0sec
11420,-0.0858,0.1415,3.1335,0min0sec
11430,-0.0858,0.1414,3.1333,0min0sec
11440,-0.0857,0.1413,3.1331,0min0sec
11450,-0.0856,0.1412,3.1330,0min0sec
11460,-0.0856,0.1411,3.1328,0min0sec
11470,-0.0855,0.1410,3.1326,0min0sec
11480,-0.0854,0.1409,3.1324,0min0sec
11490,-0.0854,0.1408,3.1322,0min0sec
11500,-0.0853,0.1407,3.1320,0min0sec
11510,-0.0853,0.1405,3.1318,0min0sec
11520,-0.0852,0.1404,3.1317,0min0sec
11530,-0.0851,0.1403,3.1315,0min0sec
11540,-0.0851,0.1402,3.1313,0min0sec
11550,-0.0850,0.1401,3.1311,0min0sec
11560,-0.0849,0.1400,3.1309,0min0sec
11570,-0.0849,0.1399,3.1307,0min0sec
11580,-0.0848,0.1398,3.1306,0min0sec
11590,-0.0848,0.1397,3.1304,0min0sec
11600,-0.0847,0.1396,3.1302,0min0sec
11610,-0.0846,0.1395,3.1300,0min0sec
11620,-0.0846,0.1394,3.1298,0min0sec
11630,-0.0845,0.1392,3.1296,0min0sec
11640,-0.0844,0.1391,3.1295,0min0sec
11650,-0.0844,0.1390,3.1293,0min0sec
11660,-0.0843,0.1389,3.1291,0min0sec
11670,-0.0843,0.1388,3.1289,0min0sec
11680,-0.0842,0.1387,3.1287,0min0sec
11690,-0.0841,0.1386,3.1286,0min0sec
11700,-0.0841,0.1385,3.1284,0min0sec
11710,-0.0840,0.1384,3.1282,0min0sec
11720,-0.0840,0.1383,3.1280,0min0sec
11730,-0.0839,0.1382,3.1279,0min0sec
11740,-0.0838,0.1381,3.1277,0min0sec
11750,-0.0838,0.1380,3.1275,0min0sec
11760,-0.0837,0.1379,3.1273,0min0sec
11770,-0.0837,0.1378,3.1272,0min0sec
11780,-0.0836,0.1377,3.1270,0min0sec
11790,-0.0835,0.1376,3.1268,0min0sec
11800,-0.0835,0.1375,3.1267,0min0sec
11810,-0.0834,0.1374,3.1265,0min0sec
11820,-0.0834,0.1373,3.1263,0min0sec
11830,-0.0833,0.1372,3.1261,0min0sec
11840,-0.0832,0.1371,3.1260,0min0sec
11850,-0.0832,0.1370,3.1258,0min0sec
11860,-0.0831,0.1368,3.1256,0min0sec
11870,-0.0831,0.1367,3.1254,0min0sec
11880,-0.0830,0.1366,3.1253,0min0sec
11890,-0.0829,0.1365,3.1251,0min0sec
11900,-0.0829,0.1364,3.1249,0min0sec
11910,-0.0828,0.1363,3.1247,0min0sec
11920,-0.0828,0.1362,3.1246,0min0sec
11930,-0.0827,0.1361,3.1244,0min0sec
11940,-0.0826,0.1360,3.1242,0min0sec
11950,-0.0826,0.1359,3.1241,0min0sec
11960,-0.0825,0.1358,3.1239,0min0sec
11970,-0.0825,0.1357,3.1237,0min0sec
11980,-0.0824,0.1356,3.1236,0min0sec
11990,-0.0823,0.1355,3.1234,0min0sec
12000,-0.0823,0.1354,3.1232,0min0sec
12010,-0.0822,0.1353,3.1231,0min0sec
12020,-0.0822,0.1352,3.1229,0min0sec
12030,-0.0821,0.1351,3.1227,0min0sec
12040,-0.0820,0.1350,3.1225,0min0sec
12050,-0.0820,0.1349,3.1224,0min0sec
12060,-0.0819,0.1348,3.1222,0min0sec
12070,-0.0819,0.1347,3.1221,0min0sec
12080,-0.0818,0.1346,3.1219,0min0sec
12090,-0.0818,0.1345,3.1217,0min0sec
12100,-0.0817,0.1344,3.1216,0min0sec
12110,-0.0816,0.1343,3.1214,0min0sec
12120,-0.0816,0.1342,3.1212,0min0sec
12130,-0.0815,0.1341,3.1211,0min0sec
12140,-0.0815,0.1340,3.1209,0min0sec
12150,-0.0814,0.1339,3.1207,0min0sec
12160,-0.0814,0.1338,3.1206,0min0sec
12170,-0.0813,0.1337,3.1204,0min0sec
12180,-0.0812,0.1336,3.1202,0min0sec
12190,-0.0812,0.1335,3.1201,0min0sec
12200,-0.0811,0.1334,3.1199,0min0sec
12210,-0.0811,0.1333,3.1197,0min0sec
12220,-0.0810,0.1332,3.1196,0min0sec
12230,-0.0810,0.1331,3.1194,0min0sec
12240,-0.0809,0.1331,3.1192,0min0sec
12250,-0.0808,0.1330,3.1191,0min0sec
12260,-0.0808,0.1329,3.1189,0min0sec
12270,-0.0807,0.1328,3.1187,0min0sec
12280,-0.0807,0.1327,3.1186,0min0sec
12290,-0.0806,0.1326,3.1184,0min0sec
12300,-0.0806,0.1325,3.1183,0min0sec
12310,-0.0805,0.1324,3.1181,0min0sec
12320,-0.0804,0.1323,3.1179,0min0sec
12330,-0.0804,0.1322,3.1178,0min0sec
12340,-0.0803,0.1321,3.1176,0min0sec
12350,-0.0803,0.1320,3.1175,0min0sec
12360,-0.0802,0.1319,3.1173,0min0sec
12370,-0.0802,0.1318,3.1171,0min0sec
12380,-0.0801,0.1317,3.1170,0min0sec
12390,-0.0801,0.1316,3.1168,0min0sec
12400,-0.0800,0.1315,3.1167,0min0sec
12410,-0.0799,0.1314,3.1165,0min0sec
12420,-0.0799,0.1313,3.1163,0min0sec
12430,-0.0798,0.1312,3.1162,0min0sec
12440,-0.0798,0.1312,3.1160,0min0sec
12450,-0.0797,0.1311,3.1159,0min0sec
12460,-0.0797,0.1310,3.1157,0min0sec
12470,-0.0796,0.1309,3.1155,0min0sec
12480,-0.0796,0.1308,3.1154,0min0sec
12490,-0.0795,0.1307,3.1152,0min0sec
12500,-0.0795,0.1306,3.1151,0min0sec
12510,-0.0794,0.1305,3.1149,0min0sec
12520,-0.0794,0.1304,3.1148,0min0sec
12530,-0.0793,0.1303,3.1146,0min0sec
12540,-0.0792,0.1302,3.1144,0min0sec
12550,-0.0792,0.1301,3.1143,0min0sec
12560,-0.0791,0.1300,3.1141,0min0sec
12570,-0.0791,0.1299,3.1140,0min0sec
12580,-0.0790,0.1299,3.1138,0min0sec
12590,-0.0790,0.1298,3.1137,0min0sec
12600,-0.0789,0.1297,3.1135,0min0sec
12610,-0.0789,0.1296,3.1134,0min0sec
12620,-0.0788,0.1295,3.1132,0min0sec
12630,-0.0788,0.1294,3.1131,0min0sec
12640,-0.0787,0.1293,3.1129,0min0sec
12650,-0.0787,0.1292,3.1128,0min0sec
12660,-0.0786,0.1291,3.1126,0min0sec
12670,-0.0786,0.1290,3.1124,0min0sec
12680,-0.0785,0.1289,3.1123,0min0sec
12690,-0.0784,0.1289,3.1121,0min0sec
12700,-0.0784,0.1288,3.1120,0min0sec
12710,-0.0783,0.1287,3.1118,0min0sec
12720,-0.0783,0.1286,3.1117,0min0sec
12730,-0.0782,0.1285,3.1115,0min0sec
12740,-0.0782,0.1284,3.1114,0min0sec
12750,-0.0781,0.1283,3.1112,0min0sec
12760,-0.0781,0.1282,3.1111,0min0sec
12770,-0.0780,0.1281,3.1109,0min0sec
12780,-0.0780,0.1280,3.1108,0min0sec
12790,-0.0779,0.1280,3.1106,0min0sec
12800,-0.0779,0.1279,3.1104,0min0sec
12810,-0.0778,0.1278,3.1103,0min0sec
12820,-0.0778,0.1277,3.1101,0min0sec
12830,-0.0777,0.1276,3.1100,0min0sec
12840,-0.0777,0.1275,3.1098,0min0sec
12850,-0.0776,0.1274,3.1097,0min0sec
12860,-0.0776,0.1273,3.1096,0min0sec
12870,-0.0775,0.1272,3.1094,0min0sec
12880,-0.0775,0.1272,3.1092,0min0sec
12890,-0.0774,0.1271,3.1091,0min0sec
12900,-0.0774,0.1270,3.1089,0min0sec
12910,-0.0773,0.1269,3.1088,0min0sec
12920,-0.0773,0.1268,3.1086,0min0sec
12930,-0.0772,0.1267,3.1085,0min0sec
12940,-0.0772,0.1266,3.1084,0min0sec
12950,-0.0771,0.1265,3.1082,0min0sec
12960,-0.0771,0.1265,3.1081,0min0sec
12970,-0.0770,0.1264,3.1079,0min0sec
12980,-0.0770,0.1263,3.1078,0min0sec
12990,-0.0769,0.1262,3.1076,0min0sec
