step,actic loss,critic loss,average distance,time
11220,-0.5794,0.4036,4.6089,0min0sec
11230,-0.5789,0.4033,4.6084,0min0sec
11240,-0.5785,0.4030,4.6079,0min0sec
11250,-0.5780,0.4027,4.6074,0min0sec
11260,-0.5775,0.4024,4.6068,0min0sec
11270,-0.5770,0.4020,4.6063,0min0sec
11280,-0.5765,0.4017,4.6058,0min0sec
11290,-0.5761,0.4014,4.6053,0min0sec
11300,-0.5756,0.4011,4.6048,0min0sec
11310,-0.5751,0.4008,4.6043,0min0sec
11320,-0.5746,0.4005,4.6037,0min0sec
11330,-0.5742,0.4001,4.6032,0min0sec
11340,-0.5737,0.3998,4.6027,0min0sec
11350,-0.5732,0.3995,4.6022,0min0sec
11360,-0.5728,0.3992,4.6017,0min0sec
11370,-0.5723,0.3989,4.6012,0min0sec
11380,-0.5718,0.3986,4.6007,0min0sec
11390,-0.5713,0.3983,4.6002,0min0sec
11400,-0.5709,0.3980,4.5997,0min0sec
11410,-0.5704,0.3976,4.5992,0min0sec
11420,-0.5700,0.3973,4.5987,0min0sec
11430,-0.5695,0.3970,4.5982,0min0sec
11440,-0.5690,0.3967,4.5977,0min0sec
11450,-0.5686,0.3964,4.5972,0min0sec
11460,-0.5681,0.3961,4.5968,0min0sec
11470,-0.5677,0.3958,4.5963,0min0sec
11480,-0.5672,0.3955,4.5958,0min0sec
11490,-0.5667,0.3952,4.5953,0min0sec
11500,-0.5663,0.3949,4.5948,0min0sec
11510,-0.5658,0.3946,4.5943,0min0sec
11520,-0.5654,0.3943,4.5938,0min0sec
11530,-0.5649,0.3940,4.5933,0min0sec
11540,-0.5645,0.3937,4.5928,0min0sec
11550,-0.5640,0.3934,4.5923,0min0sec
11560,-0.5636,0.3931,4.5918,0min0sec
11570,-0.5631,0.3928,4.5913,0min0sec
11580,-0.5626,0.3925,4.5908,0min0sec
11590,-0.5622,0.3922,4.5903,0min0sec
11600,-0.5617,0.3919,4.5898,0min0sec
11610,-0.5613,0.3916,4.5893,0min0sec
11620,-0.5608,0.3913,4.5888,0min0sec
11630,-0.5604,0.3910,4.5883,0min0sec
11640,-0.5599,0.3907,4.5878,0min0sec
11650,-0.5595,0.3904,4.5873,0min0sec
11660,-0.5590,0.3901,4.5869,0min0sec
11670,-0.5586,0.3898,4.5864,0min0sec
11680,-0.5581,0.3895,4.5859,0min0sec
11690,-0.5577,0.3892,4.5854,0min0sec
11700,-0.5572,0.3889,4.5850,0min0sec
11710,-0.5568,0.3886,4.5845,0min0sec
11720,-0.5564,0.3883,4.5840,0min0sec
11730,-0.5559,0.3880,4.5835,0min0sec
11740,-0.5555,0.3877,4.5830,0min0sec
11750,-0.5550,0.3874,4.5825,0min0sec
11760,-0.5546,0.3871,4.5821,0min0sec
11770,-0.5541,0.3868,4.5816,0min0sec
11780,-0.5537,0.3865,4.5811,0min0sec
11790,-0.5533,0.3862,4.5806,0min0sec
11800,-0.5528,0.3859,4.5801,0min0sec
11810,-0.5524,0.3857,4.5797,0min0sec
11820,-0.5520,0.3854,4.5792,0min0sec
11830,-0.5515,0.3851,4.5787,0min0sec
11840,-0.5511,0.3848,4.5783,0min0sec
11850,-0.5507,0.3845,4.5778,0min0sec
11860,-0.5502,0.3842,4.5773,0min0sec
11870,-0.5498,0.3839,4.5768,0min0sec
11880,-0.5494,0.3836,4.5764,0min0sec
11890,-0.5489,0.3833,4.5759,0min0sec
11900,-0.5485,0.3831,4.5754,0min0sec
11910,-0.5481,0.3828,4.5750,0min0sec
11920,-0.5476,0.3825,4.5745,0min0sec
11930,-0.5472,0.3822,4.5740,0min0sec
11940,-0.5468,0.3819,4.5736,0min0sec
11950,-0.5464,0.3816,4.5731,0min0sec
11960,-0.5459,0.3813,4.5726,0min0sec
11970,-0.5455,0.3811,4.5722,0min0sec
11980,-0.5451,0.3808,4.5717,0min0sec
11990,-0.5446,0.3805,4.5712,0min0sec
12000,-0.5442,0.3802,4.5708,0min0sec
12010,-0.5438,0.3799,4.5703,0min0sec
12020,-0.5434,0.3796,4.5699,0min0sec
12030,-0.5430,0.3794,4.5694,0min0sec
12040,-0.5425,0.3791,4.5689,0min0sec
12050,-0.5421,0.3788,4.5685,0min0sec
12060,-0.5417,0.3785,4.5680,0min0sec
12070,-0.5413,0.3782,4.5675,0min0sec
12080,-0.5409,0.3780,4.5671,0min0sec
12090,-0.5405,0.3777,4.5666,0min0sec
12100,-0.5400,0.3774,4.5662,0min0sec
12110,-0.5396,0.3771,4.5657,0min0sec
12120,-0.5392,0.3769,4.5653,0min0sec
12130,-0.5388,0.3766,4.5648,0min0sec
12140,-0.5384,0.3763,4.5644,0min0sec
12150,-0.5380,0.3760,4.5639,0min0sec
12160,-0.5375,0.3758,4.5635,0min0sec
12170,-0.5371,0.3755,4.5630,0min0sec
12180,-0.5367,0.3752,4.5626,0min0sec
12190,-0.5363,0.3749,4.5622,0min0sec
12200,-0.5359,0.3747,4.5617,0min0sec
12210,-0.5355,0.3744,4.5613,0min0sec
12220,-0.5351,0.3741,4.5609,0min0sec
12230,-0.5347,0.3739,4.5604,0min0sec
12240,-0.5343,0.3736,4.5600,0min0sec
12250,-0.5339,0.3733,4.5595,0min0sec
12260,-0.5335,0.3730,4.5591,0min0sec
12270,-0.5331,0.3728,4.5587,0min0sec
12280,-0.5327,0.3725,4.5582,0min0sec
12290,-0.5323,0.3722,4.5578,0min0sec
12300,-0.5318,0.3720,4.5574,0min0sec
12310,-0.5314,0.3717,4.5569,0min0sec
12320,-0.5310,0.3714,4.5565,0min0sec
12330,-0.5307,0.3712,4.5560,0min0sec
12340,-0.5302,0.3709,4.5556,0min0sec
12350,-0.5298,0.3706,4.5552,0min0sec
12360,-0.5294,0.3704,4.5548,0min0sec
12370,-0.5290,0.3701,4.5543,0min0sec
12380,-0.5287,0.3698,4.5539,0min0sec
12390,-0.5283,0.3696,4.5534,0min0sec
12400,-0.5279,0.3693,4.5530,0min0sec
12410,-0.5274,0.3691,4.5526,0min0sec
12420,-0.5271,0.3688,4.5521,0min0sec
12430,-0.5267,0.3685,4.5517,0min0sec
12440,-0.5263,0.3683,4.5513,0min0sec
12450,-0.5259,0.3680,4.5508,0min0sec
12460,-0.5255,0.3677,4.5504,0min0sec
12470,-0.5251,0.3675,4.5500,0min0sec
12480,-0.5247,0.3672,4.5496,0min0sec
12490,-0.5243,0.3670,4.5491,0min0sec
12500,-0.5239,0.3667,4.5487,0min0sec
12510,-0.5235,0.3664,4.5483,0min0sec
12520,-0.5231,0.3662,4.5479,0min0sec
12530,-0.5227,0.3659,4.5475,0min0sec
12540,-0.5223,0.3657,4.5470,0min0sec
12550,-0.5219,0.3654,4.5466,0min0sec
12560,-0.5216,0.3651,4.5462,0min0sec
12570,-0.5212,0.3649,4.5458,0min0sec
12580,-0.5208,0.3646,4.5453,0min0sec
12590,-0.5204,0.3644,4.5449,0min0sec
12600,-0.5200,0.3641,4.5445,0min0sec
12610,-0.5196,0.3639,4.5441,0min0sec
12620,-0.5193,0.3636,4.5437,0min0sec
12630,-0.5189,0.3634,4.5433,0min0sec
12640,-0.5185,0.3631,4.5428,0min0sec
12650,-0.5181,0.3629,4.5424,0min0sec
12660,-0.5177,0.3626,4.5420,0min0sec
12670,-0.5173,0.3624,4.5416,0min0sec
12680,-0.5169,0.3621,4.5412,0min0sec
12690,-0.5166,0.3619,4.5408,0min0sec
12700,-0.5162,0.3616,4.5404,0min0sec
12710,-0.5158,0.3614,4.5400,0min0sec
12720,-0.5154,0.3611,4.5396,0min0sec
12730,-0.5151,0.3609,4.5392,0min0sec
12740,-0.5147,0.3606,4.5388,0min0sec
12750,-0.5143,0.3604,4.5383,0min0sec
12760,-0.5139,0.3601,4.5379,0min0sec
12770,-0.5135,0.3599,4.5375,0min0sec
12780,-0.5132,0.3596,4.5371,0min0sec
12790,-0.5128,0.3594,4.5367,0min0sec
12800,-0.5124,0.3591,4.5363,0min0sec
12810,-0.5121,0.3589,4.5359,0min0sec
12820,-0.5117,0.3586,4.5355,0min0sec
12830,-0.5113,0.3584,4.5351,0min0sec
12840,-0.5109,0.3581,4.5347,0min0sec
12850,-0.5106,0.3579,4.5343,0min0sec
12860,-0.5102,0.3576,4.5339,0min0sec
12870,-0.5098,0.3574,4.5335,0min0sec
12880,-0.5094,0.3572,4.5331,0min0sec
12890,-0.5091,0.3569,4.5327,0min0sec
12900,-0.5087,0.3567,4.5323,0min0sec
12910,-0.5083,0.3564,4.5319,0min0sec
12920,-0.5080,0.3562,4.5315,0min0sec
12930,-0.5076,0.3559,4.5311,0min0sec
12940,-0.5072,0.3557,4.5307,0min0sec
12950,-0.5069,0.3555,4.5303,0min0sec
12960,-0.5065,0.3552,4.5299,0min0sec
12970,-0.5061,0.3550,4.5295,0min0sec
12980,-0.5058,0.3547,4.5291,0min0sec
12990,-0.5054,0.3545,4.5287,0min0sec
