step,actic loss,critic loss,average distance,time
11220,-1.0130,0.5141,5.0519,0min0sec
11230,-1.0121,0.5138,5.0514,0min0sec
11240,-1.0112,0.5134,5.0509,0min0sec
11250,-1.0104,0.5131,5.0504,0min0sec
11260,-1.0095,0.5127,5.0498,0min0sec
11270,-1.0087,0.5124,5.0494,0min0sec
11280,-1.0078,0.5120,5.0489,0min0sec
11290,-1.0070,0.5117,5.0484,0min0sec
11300,-1.0061,0.5113,5.0479,0min0sec
11310,-1.0053,0.5110,5.0474,0min0sec
11320,-1.0044,0.5106,5.0469,0min0sec
11330,-1.0036,0.5103,5.0464,0min0sec
11340,-1.0027,0.5099,5.0459,0min0sec
11350,-1.0019,0.5096,5.0455,0min0sec
11360,-1.0010,0.5092,5.0450,0min0sec
11370,-1.0002,0.5089,5.0445,0min0sec
11380,-0.9993,0.5085,5.0440,0min0sec
11390,-0.9985,0.5082,5.0435,0min0sec
11400,-0.9976,0.5078,5.0431,0min0sec
11410,-0.9968,0.5075,5.0426,0min0sec
11420,-0.9960,0.5072,5.0421,0min0sec
11430,-0.9951,0.5068,5.0416,0min0sec
11440,-0.9943,0.5065,5.0411,0min0sec
11450,-0.9935,0.5061,5.0406,0min0sec
11460,-0.9927,0.5058,5.0401,0min0sec
11470,-0.9919,0.5054,5.0397,0min0sec
11480,-0.9911,0.5051,5.0392,0min0sec
11490,-0.9902,0.5048,5.0387,0min0sec
11500,-0.9894,0.5044,5.0382,0min0sec
11510,-0.9886,0.5041,5.0377,0min0sec
11520,-0.9878,0.5038,5.0373,0min0sec
11530,-0.9869,0.5034,5.0368,0min0sec
11540,-0.9861,0.5031,5.0363,0min0sec
11550,-0.9853,0.5027,5.0358,0min0sec
11560,-0.9845,0.5024,5.0353,0min0sec
11570,-0.9836,0.5021,5.0349,0min0sec
11580,-0.9828,0.5017,5.0344,0min0sec
11590,-0.9820,0.5014,5.0339,0min0sec
11600,-0.9812,0.5011,5.0334,0min0sec
11610,-0.9804,0.5007,5.0329,0min0sec
11620,-0.9796,0.5004,5.0325,0min0sec
11630,-0.9788,0.5001,5.0320,0min0sec
11640,-0.9780,0.4997,5.0315,0min0sec
11650,-0.9772,0.4994,5.0310,0min0sec
11660,-0.9764,0.4991,5.0305,0min0sec
11670,-0.9756,0.4987,5.0301,0min0sec
11680,-0.9748,0.4984,5.0296,0min0sec
11690,-0.9740,0.4981,5.0291,0min0sec
11700,-0.9732,0.4978,5.0286,0min0sec
11710,-0.9724,0.4974,5.0282,0min0sec
11720,-0.9716,0.4971,5.0277,0min0sec
11730,-0.9708,0.4968,5.0272,0min0sec
11740,-0.9700,0.4965,5.0268,0min0sec
11750,-0.9692,0.4961,5.0263,0min0sec
11760,-0.9685,0.4958,5.0259,0min0sec
11770,-0.9677,0.4955,5.0254,0min0sec
11780,-0.9669,0.4952,5.0249,0min0sec
11790,-0.9662,0.4948,5.0244,0min0sec
11800,-0.9654,0.4945,5.0240,0min0sec
11810,-0.9646,0.4942,5.0235,0min0sec
11820,-0.9638,0.4939,5.0230,0min0sec
11830,-0.9631,0.4936,5.0226,0min0sec
11840,-0.9623,0.4932,5.0221,0min0sec
11850,-0.9615,0.4929,5.0217,0min0sec
11860,-0.9608,0.4926,5.0212,0min0sec
11870,-0.9600,0.4923,5.0208,0min0sec
11880,-0.9592,0.4920,5.0203,0min0sec
11890,-0.9585,0.4917,5.0199,0min0sec
11900,-0.9577,0.4913,5.0194,0min0sec
11910,-0.9569,0.4910,5.0190,0min0sec
11920,-0.9561,0.4907,5.0186,0min0sec
11930,-0.9554,0.4904,5.0181,0min0sec
11940,-0.9546,0.4901,5.0177,0min0sec
11950,-0.9539,0.4898,5.0172,0min0sec
11960,-0.9531,0.4894,5.0168,0min0sec
11970,-0.9523,0.4891,5.0164,0min0sec
11980,-0.9516,0.4888,5.0159,0min0sec
11990,-0.9509,0.4885,5.0155,0min0sec
12000,-0.9501,0.4882,5.0151,0min0sec
12010,-0.9493,0.4879,5.0146,0min0sec
12020,-0.9486,0.4876,5.0142,0min0sec
12030,-0.9478,0.4873,5.0138,0min0sec
12040,-0.9471,0.4869,5.0133,0min0sec
12050,-0.9464,0.4866,5.0129,0min0sec
12060,-0.9456,0.4863,5.0124,0min0sec
12070,-0.9449,0.4860,5.0120,0min0sec
12080,-0.9441,0.4857,5.0115,0min0sec
12090,-0.9434,0.4854,5.0111,0min0sec
12100,-0.9427,0.4851,5.0106,0min0sec
12110,-0.9419,0.4848,5.0102,0min0sec
12120,-0.9412,0.4845,5.0098,0min0sec
12130,-0.9405,0.4842,5.0093,0min0sec
12140,-0.9397,0.4839,5.0089,0min0sec
12150,-0.9390,0.4836,5.0085,0min0sec
12160,-0.9383,0.4832,5.0080,0min0sec
12170,-0.9375,0.4829,5.0076,0min0sec
12180,-0.9368,0.4826,5.0071,0min0sec
12190,-0.9361,0.4823,5.0067,0min0sec
12200,-0.9353,0.4820,5.0063,0min0sec
12210,-0.9346,0.4817,5.0059,0min0sec
12220,-0.9339,0.4814,5.0054,0min0sec
12230,-0.9332,0.4811,5.0050,0min0sec
12240,-0.9325,0.4808,5.0046,0min0sec
12250,-0.9318,0.4805,5.0042,0min0sec
12260,-0.9310,0.4802,5.0038,0min0sec
12270,-0.9303,0.4799,5.0034,0min0sec
12280,-0.9296,0.4796,5.0029,0min0sec
12290,-0.9289,0.4793,5.0025,0min0sec
12300,-0.9281,0.4790,5.0021,0min0sec
12310,-0.9274,0.4787,5.0016,0min0sec
12320,-0.9267,0.4784,5.0012,0min0sec
12330,-0.9260,0.4781,5.0008,0min0sec
12340,-0.9253,0.4778,5.0004,0min0sec
12350,-0.9246,0.4775,4.9999,0min0sec
12360,-0.9239,0.4772,4.9995,0min0sec
12370,-0.9232,0.4769,4.9991,0min0sec
12380,-0.9225,0.4766,4.9986,0min0sec
12390,-0.9218,0.4763,4.9982,0min0sec
12400,-0.9211,0.4760,4.9978,0min0sec
12410,-0.9204,0.4757,4.9974,0min0sec
12420,-0.9197,0.4754,4.9969,0min0sec
12430,-0.9190,0.4752,4.9965,0min0sec
12440,-0.9183,0.4749,4.9961,0min0sec
12450,-0.9176,0.4746,4.9956,0min0sec
12460,-0.9169,0.4743,4.9952,0min0sec
12470,-0.9162,0.4740,4.9948,0min0sec
12480,-0.9155,0.4737,4.9944,0min0sec
12490,-0.9148,0.4734,4.9940,0min0sec
12500,-0.9141,0.4731,4.9936,0min0sec
12510,-0.9134,0.4728,4.9932,0min0sec
12520,-0.9127,0.4725,4.9928,0min0sec
12530,-0.9120,0.4722,4.9924,0min0sec
12540,-0.9113,0.4719,4.9919,0min0sec
12550,-0.9107,0.4716,4.9915,0min0sec
12560,-0.9100,0.4714,4.9911,0min0sec
12570,-0.9093,0.4711,4.9907,0min0sec
12580,-0.9086,0.4708,4.9903,0min0sec
12590,-0.9079,0.4705,4.9899,0min0sec
12600,-0.9073,0.4702,4.9895,0min0sec
12610,-0.9066,0.4699,4.9891,0min0sec
12620,-0.9059,0.4696,4.9887,0min0sec
12630,-0.9052,0.4693,4.9882,0min0sec
12640,-0.9045,0.4690,4.9878,0min0sec
12650,-0.9039,0.4688,4.9874,0min0sec
12660,-0.9032,0.4685,4.9870,0min0sec
12670,-0.9025,0.4682,4.9866,0min0sec
12680,-0.9018,0.4679,4.9862,0min0sec
12690,-0.9012,0.4676,4.9858,0min0sec
12700,-0.9005,0.4673,4.9854,0min0sec
12710,-0.8998,0.4671,4.9849,0min0sec
12720,-0.8992,0.4668,4.9845,0min0sec
12730,-0.8985,0.4665,4.9841,0min0sec
12740,-0.8979,0.4662,4.9837,0min0sec
12750,-0.8972,0.4660,4.9833,0min0sec
12760,-0.8965,0.4657,4.9829,0min0sec
12770,-0.8958,0.4654,4.9826,0min0sec
12780,-0.8951,0.4651,4.9822,0min0sec
12790,-0.8945,0.4648,4.9818,0min0sec
12800,-0.8938,0.4646,4.9814,0min0sec
12810,-0.8931,0.4643,4.9810,0min0sec
12820,-0.8925,0.4640,4.9806,0min0sec
12830,-0.8918,0.4637,4.9802,0min0sec
12840,-0.8912,0.4634,4.9798,0min0sec
12850,-0.8905,0.4632,4.9794,0min0sec
12860,-0.8898,0.4629,4.9790,0min0sec
12870,-0.8892,0.4626,4.9786,0min0sec
12880,-0.8885,0.4623,4.9782,0min0sec
12890,-0.8879,0.4621,4.9778,0min0sec
12900,-0.8872,0.4618,4.9774,0min0sec
12910,-0.8866,0.4615,4.9770,0min0sec
12920,-0.8859,0.4612,4.9766,0min0sec
12930,-0.8852,0.4609,4.9763,0min0sec
12940,-0.8846,0.4607,4.9759,0min0sec
12950,-0.8839,0.4604,4.9755,0min0sec
12960,-0.8833,0.4601,4.9751,0min0sec
12970,-0.8826,0.4598,4.9747,0min0sec
12980,-0.8820,0.4596,4.9743,0min0sec
12990,-0.8813,0.4593,4.9739,0min0sec
